title,date,startAt,endAt,description,executionMode,projects,lifeArea
Завтрак,2025-07-22,02:00,02:15,,SELF,Питание,Уход за собой
Утренняя раскачка,2025-07-22,02:15,02:30,,SELF,Здоровье и спорт,Крепкое здоровье
Утренняя раскачка,2025-07-22,02:30,02:45,,SELF,Здоровье и спорт,Крепкое здоровье
Утренняя раскачка,2025-07-22,02:45,03:00,,SELF,Здоровье и спорт,Крепкое здоровье
Утренняя раскачка,2025-07-22,03:00,03:15,,SELF,Здоровье и спорт,Крепкое здоровье
Утренняя раскачка,2025-07-22,03:15,03:30,,SELF,Здоровье и спорт,Крепкое здоровье
завтрак,2025-07-22,03:30,03:45,,SELF,Питание,Уход за собой
завтрак,2025-07-22,03:45,04:00,,SELF,Питание,Уход за собой
Планирование,2025-07-22,04:00,04:15,,SELF,Планирование и рефлексия,Мощное творчество
Планирование,2025-07-22,04:15,04:30,,SELF,Планирование и рефлексия,Мощное творчество
Утренняя раскачка,2025-07-22,04:30,04:45,,SELF,Здоровье и спорт,Крепкое здоровье
Утренняя раскачка,2025-07-22,04:45,05:00,,SELF,Здоровье и спорт,Крепкое здоровье
Утренняя раскачка,2025-07-22,05:00,05:15,,SELF,Здоровье и спорт,Крепкое здоровье
Утренняя раскачка,2025-07-22,05:15,05:30,,SELF,Здоровье и спорт,Крепкое здоровье
Настройка окружения. Подключение второго монитора,2025-07-22,05:30,05:45,,SELF,Обучение профессии QA-инженер,Мощное творчество
Настройка окружения. Подключение второго монитора,2025-07-22,05:45,06:00,,SELF,Обучение профессии QA-инженер,Мощное творчество
Настройка окружения. Подключение второго монитора,2025-07-22,06:00,06:15,,SELF,Обучение профессии QA-инженер,Мощное творчество
Настройка окружения. Подключение второго монитора,2025-07-22,06:15,06:30,,SELF,Обучение профессии QA-инженер,Мощное творчество
обед,2025-07-22,06:30,06:45,,SELF,Питание,Уход за собой
обед,2025-07-22,06:45,07:00,,SELF,Питание,Уход за собой
Работа над заказом KNAV,2025-07-22,07:00,07:15,,SELF,Работа KNAV,Мощное творчество
Работа над заказом KNAV,2025-07-22,07:15,07:30,,SELF,Работа KNAV,Мощное творчество
Работа над заказом KNAV,2025-07-22,07:30,07:45,,SELF,Работа KNAV,Мощное творчество
Работа над заказом KNAV,2025-07-22,07:45,08:00,,SELF,Работа KNAV,Мощное творчество
Работа над заказом KNAV,2025-07-22,08:00,08:15,,SELF,Работа KNAV,Мощное творчество
Работа над заказом KNAV,2025-07-22,08:15,08:30,,SELF,Работа KNAV,Мощное творчество
Работа над заказом KNAV,2025-07-22,08:30,08:45,,SELF,Работа KNAV,Мощное творчество
Работа над заказом KNAV,2025-07-22,08:45,09:00,,SELF,Работа KNAV,Мощное творчество
Работа над заказом KNAV,2025-07-22,09:00,09:15,,SELF,Работа KNAV,Мощное творчество
Работа над заказом KNAV,2025-07-22,09:15,09:30,,SELF,Работа KNAV,Мощное творчество
Написать клиенту,2025-07-22,09:30,09:45,,SELF,Подработка и финансы,Финансовый рост
Настройка окружения. Подключение второго монитора,2025-07-22,09:45,10:00,,SELF,Обучение профессии QA-инженер,Мощное творчество
Настройка окружения. Подключение второго монитора,2025-07-22,10:00,10:15,,SELF,Обучение профессии QA-инженер,Мощное творчество
AI.Безопасность,2025-07-22,10:15,10:30,,SELF,Разработка WOLF,Мощное творчество
AI.Безопасность,2025-07-22,10:30,10:45,,SELF,Разработка WOLF,Мощное творчество
Настройка окружения. Подключение второго монитора,2025-07-22,10:45,11:00,,SELF,Обучение профессии QA-инженер,Мощное творчество
Настройка окружения. Подключение второго монитора,2025-07-22,11:00,11:15,,SELF,Обучение профессии QA-инженер,Мощное творчество
Настройка окружения. Подключение второго монитора,2025-07-22,11:15,11:30,,SELF,Обучение профессии QA-инженер,Мощное творчество
Настройка окружения. Подключение второго монитора,2025-07-22,11:30,11:45,,SELF,Обучение профессии QA-инженер,Мощное творчество
Настройка окружения. Подключение второго монитора,2025-07-22,11:45,12:00,,SELF,Обучение профессии QA-инженер,Мощное творчество
Настройка окружения. Подключение второго монитора,2025-07-22,12:00,12:15,,SELF,Обучение профессии QA-инженер,Мощное творчество
Настройка окружения. Подключение второго монитора,2025-07-22,12:15,12:30,,SELF,Обучение профессии QA-инженер,Мощное творчество
в дороге,2025-07-22,12:30,12:45,,SELF,Бытовые дела,Уход за собой
в дороге,2025-07-22,12:45,13:00,,SELF,Бытовые дела,Уход за собой
Хастл,2025-07-22,13:00,13:15,,SELF,Подработка и финансы,Мощное творчество
Хастл,2025-07-22,13:15,13:30,,SELF,Подработка и финансы,Мощное творчество
Хастл,2025-07-22,13:30,13:45,,SELF,Подработка и финансы,Мощное творчество
Хастл,2025-07-22,13:45,14:00,,SELF,Подработка и финансы,Мощное творчество
Хастл,2025-07-22,14:00,14:15,,SELF,Подработка и финансы,Мощное творчество
Хастл,2025-07-22,14:15,14:30,,SELF,Подработка и финансы,Мощное творчество
Хастл,2025-07-22,14:30,14:45,,SELF,Подработка и финансы,Мощное творчество
Хастл,2025-07-22,14:45,15:00,,SELF,Подработка и финансы,Мощное творчество
в дороге,2025-07-22,15:00,15:15,,SELF,Бытовые дела,Уход за собой
в дороге,2025-07-22,15:15,15:30,,SELF,Бытовые дела,Уход за собой
Отдых,2025-07-22,15:30,15:45,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-07-22,15:45,16:00,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-07-22,16:00,16:15,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-07-22,16:15,16:30,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-07-22,16:30,16:45,,SELF,Отдых и развлечения,Уход за собой
Отдых,2025-07-22,16:45,17:00,,SELF,Отдых и развлечения,Уход за собой
Сон,2025-07-22,17:00,17:15,,SELF,Сон и восстановление,Уход за собой
Сон,2025-07-22,17:15,17:30,,SELF,Сон и восстановление,Уход за собой
Сон,2025-07-22,17:30,17:45,,SELF,Сон и восстановление,Уход за собой
Сон,2025-07-22,17:45,18:00,,SELF,Сон и восстановление,Уход за собой
Сон,2025-07-23,00:00,00:15,,SELF,Сон и восстановление,Уход за собой
Сон,2025-07-23,00:15,00:30,,SELF,Сон и восстановление,Уход за собой
Сон,2025-07-23,00:30,00:45,,SELF,Сон и восстановление,Уход за собой
Сон,2025-07-23,00:45,01:00,,SELF,Сон и восстановление,Уход за собой
Сон,2025-07-23,01:00,01:15,,SELF,Сон и восстановление,Уход за собой
Сон,2025-07-23,01:15,01:30,,SELF,Сон и восстановление,Уход за собой
Сон,2025-07-23,01:30,01:45,,SELF,Сон и восстановление,Уход за собой
Сон,2025-07-23,01:45,02:00,,SELF,Сон и восстановление,Уход за собой
Подъём,2025-07-23,02:00,02:15,,SELF,Сон и восстановление,Уход за собой
Подъём,2025-07-23,02:15,02:30,,SELF,Сон и восстановление,Уход за собой
Завтрак,2025-07-23,02:30,02:45,,SELF,Питание,Уход за собой
Завтрак,2025-07-23,02:45,03:00,,SELF,Питание,Уход за собой
Утренняя раскачка,2025-07-23,03:00,03:15,,SELF,Здоровье и спорт,Крепкое здоровье
Утренняя раскачка,2025-07-23,03:15,03:30,,SELF,Здоровье и спорт,Крепкое здоровье
Планирование,2025-07-23,03:30,03:45,,SELF,Планирование и рефлексия,Мощное творчество
